Year,Day,Hour,Time(s),Receptor name,X(m),Y(m),Z(m),val,Conc|ug/m3|O3|Toutes les sources|-| 1hr,Conc|ug/m3|PM10|Toutes les sources|-| 1hr
 2011,  203,   18,     -999,MI-7136             ,  658640.69, 2094589.12,       1.50,  0.305919E+02,  0.393589E+02,  0.106913E+02
 2011,  203,   18,     -999,MI-7137             ,  658656.12, 2094708.12,       1.50,  0.363785E+02,  0.338802E+02,  0.108943E+02
 2011,  203,   18,     -999,MI-7138             ,  658630.88, 2094513.88,       1.50,  0.305909E+02,  0.388767E+02,  0.103908E+02
 2011,  203,   18,     -999,MI-7139             ,  658701.50, 2094632.62,       1.50,  0.379189E+02,  0.337640E+02,  0.118343E+02
 2011,  203,   18,     -999,MI-7140             ,  658710.50, 2094589.38,       1.50,  0.323985E+02,  0.379831E+02,  0.109609E+02
 2011,  203,   18,     -999,MI-7141             ,  658686.00, 2094707.00,       1.50,  0.353507E+02,  0.347421E+02,  0.107912E+02
 2011,  203,   18,     -999,MI-7142             ,  658726.00, 2094515.00,       1.50,  0.320060E+02,  0.376126E+02,  0.104851E+02
 2011,  203,   18,     -999,MI-7143             ,  658775.88, 2094626.25,       1.50,  0.383192E+02,  0.333251E+02,  0.118089E+02
 2011,  203,   18,     -999,MI-7144             ,  658764.12, 2094583.75,       1.50,  0.325777E+02,  0.375267E+02,  0.107856E+02
 2011,  203,   18,     -999,MI-7145             ,  658796.00, 2094699.50,       1.50,  0.341034E+02,  0.357806E+02,  0.106493E+02
 2011,  203,   18,     -999,MI-7146             ,  658744.00, 2094510.50,       1.50,  0.322995E+02,  0.373665E+02,  0.105130E+02
 2011,  203,   18,     -999,MI-7147             ,  658828.50, 2094614.50,       1.50,  0.380489E+02,  0.335738E+02,  0.117739E+02
 2011,  203,   18,     -999,MI-7148             ,  658824.50, 2094570.50,       1.50,  0.341346E+02,  0.361681E+02,  0.109058E+02
 2011,  203,   18,     -999,MI-7149             ,  658835.38, 2094690.12,       1.50,  0.351865E+02,  0.348253E+02,  0.107340E+02
 2011,  203,   18,     -999,MI-7150             ,  658817.62, 2094494.88,       1.50,  0.364693E+02,  0.346909E+02,  0.111669E+02
 2011,  203,   18,     -999,MI-7151             ,  658895.50, 2094609.50,       1.50,  0.393931E+02,  0.324222E+02,  0.118776E+02
 2011,  203,   18,     -999,MI-7152             ,  658892.50, 2094565.50,       1.50,  0.368027E+02,  0.348136E+02,  0.114914E+02
 2011,  203,   18,     -999,MI-7153             ,  658900.69, 2094685.25,       1.50,  0.380745E+02,  0.322392E+02,  0.108855E+02
 2011,  203,   18,     -999,MI-7154             ,  658887.31, 2094489.75,       1.50,  0.341340E+02,  0.357159E+02,  0.106411E+02
 2011,  203,   18,     -999,MI-7155             ,  659548.38, 2082097.00,       1.50,  0.210170E+02,  0.477830E+02,  0.999006E+01
 2011,  203,   18,     -999,MI-7156             ,  659593.62, 2082109.00,       1.50,  0.199902E+02,  0.489511E+02,  0.100538E+02
 2011,  203,   18,     -999,MI-7157             ,  659470.44, 2082076.50,       1.50,  0.201400E+02,  0.483597E+02,  0.979279E+01
 2011,  203,   18,     -999,MI-7158             ,  659671.56, 2082129.50,       1.50,  0.157448E+02,  0.524613E+02,  0.954686E+01
 2011,  203,   18,     -999,MI-7159             ,  659544.94, 2082147.00,       1.50,  0.197688E+02,  0.486710E+02,  0.975816E+01
 2011,  203,   18,     -999,MI-7160             ,  659591.56, 2082142.50,       1.50,  0.211224E+02,  0.476349E+02,  0.997262E+01
 2011,  203,   18,     -999,MI-7161             ,  659464.75, 2082154.88,       1.50,  0.191055E+02,  0.492332E+02,  0.968440E+01
 2011,  203,   18,     -999,MI-7162             ,  659559.44, 2082295.50,       1.50,  0.188549E+02,  0.495089E+02,  0.970605E+01
 2011,  203,   18,     -999,MI-7163             ,  659606.06, 2082291.00,       1.50,  0.190395E+02,  0.493435E+02,  0.972184E+01
 2011,  203,   18,     -999,MI-7164             ,  659479.25, 2082303.38,       1.50,  0.186566E+02,  0.496501E+02,  0.966723E+01
 2011,  203,   18,     -999,MI-7165             ,  659576.00, 2082370.38,       1.50,  0.189084E+02,  0.494726E+02,  0.972114E+01
 2011,  203,   18,     -999,MI-7166             ,  659621.00, 2082357.62,       1.50,  0.187817E+02,  0.495839E+02,  0.971045E+01
 2011,  203,   18,     -999,MI-7167             ,  659498.38, 2082392.12,       1.50,  0.184592E+02,  0.498361E+02,  0.966232E+01
 2011,  203,   18,     -999,MI-7168             ,  659698.62, 2082335.88,       1.50,  0.182449E+02,  0.500265E+02,  0.964688E+01
 2011,  203,   18,     -999,MI-7169             ,  659613.00, 2082473.75,       1.50,  0.190387E+02,  0.493612E+02,  0.974044E+01
 2011,  203,   18,     -999,MI-7170             ,  659656.00, 2082455.25,       1.50,  0.184690E+02,  0.498697E+02,  0.969481E+01
 2011,  203,   18,     -999,MI-7171             ,  659538.94, 2082505.50,       1.50,  0.183181E+02,  0.499700E+02,  0.966229E+01
 2011,  203,   18,     -999,MI-7172             ,  659730.06, 2082423.50,       1.50,  0.178262E+02,  0.504169E+02,  0.962748E+01
 2011,  203,   18,     -999,MI-7173             ,  659667.69, 2082578.00,       1.50,  0.190863E+02,  0.493248E+02,  0.975408E+01
 2011,  203,   18,     -999,MI-7174             ,  659707.31, 2082553.00,       1.50,  0.181209E+02,  0.501856E+02,  0.967547E+01
 2011,  203,   18,     -999,MI-7175             ,  659599.44, 2082620.88,       1.50,  0.182874E+02,  0.500009E+02,  0.966917E+01
 2011,  203,   18,     -999,MI-7176             ,  659775.56, 2082510.12,       1.50,  0.176259E+02,  0.506048E+02,  0.962071E+01
 2011,  203,   18,     -999,MI-7177             ,  659715.38, 2082668.88,       1.50,  0.189739E+02,  0.494247E+02,  0.974980E+01
 2011,  203,   18,     -999,MI-7178             ,  659758.62, 2082651.12,       1.50,  0.181880E+02,  0.501357E+02,  0.969166E+01
 2011,  203,   18,     -999,MI-7179             ,  659640.88, 2082699.75,       1.50,  0.182949E+02,  0.499956E+02,  0.967507E+01
 2011,  203,   18,     -999,MI-7180             ,  659833.12, 2082620.25,       1.50,  0.175969E+02,  0.506341E+02,  0.962498E+01
 2011,  203,   18,     -999,MI-7181             ,  659736.44, 2082730.88,       1.50,  0.189243E+02,  0.494645E+02,  0.974603E+01
 2011,  203,   18,     -999,MI-7182             ,  659782.56, 2082723.12,       1.50,  0.184873E+02,  0.498704E+02,  0.971996E+01
 2011,  203,   18,     -999,MI-7183             ,  659656.94, 2082744.12,       1.50,  0.182990E+02,  0.499927E+02,  0.967806E+01
 2011,  203,   18,     -999,MI-7184             ,  659391.44, 2081966.00,       1.50,  0.232781E+02,  0.471313E+02,  0.109324E+02
 2011,  203,   18,     -999,MI-7185             ,  659385.50, 2081975.00,       1.50,  0.232216E+02,  0.460641E+02,  0.102890E+02
 2011,  203,   18,     -999,MI-7186             ,  659400.88, 2081951.75,       1.50,  0.164313E+02,  0.516943E+02,  0.948478E+01
 2011,  203,   18,     -999,MI-7187             ,  659516.06, 2082048.25,       1.50,  0.222485E+02,  0.480938E+02,  0.108906E+02
 2011,  203,   18,     -999,MI-7188             ,  659510.12, 2082057.25,       1.50,  0.219636E+02,  0.472204E+02,  0.102244E+02
 2011,  203,   18,     -999,MI-7189             ,  659525.50, 2082034.00,       1.50,  0.156378E+02,  0.524390E+02,  0.945549E+01
 2011,  203,   18,     -999,MI-7190             ,  660032.94, 2083199.38,       1.50,  0.292936E+02,  0.398158E+02,  0.103817E+02
 2011,  203,   18,     -999,MI-7191             ,  660158.88, 2083165.88,       1.50,  0.330652E+02,  0.368243E+02,  0.108996E+02
 2011,  203,   18,     -999,MI-7192             ,  660114.12, 2083170.12,       1.50,  0.372581E+02,  0.331235E+02,  0.112677E+02
 2011,  203,   18,     -999,MI-7193             ,  660236.06, 2083158.62,       1.50,  0.271071E+02,  0.418134E+02,  0.102150E+02
 2011,  203,   18,     -999,MI-7194             ,  660098.38, 2083053.00,       1.50,  0.347603E+02,  0.352624E+02,  0.109406E+02
 2011,  203,   18,     -999,MI-7195             ,  660057.62, 2083072.00,       1.50,  0.360947E+02,  0.340701E+02,  0.110704E+02
 2011,  203,   18,     -999,MI-7196             ,  660168.69, 2083020.38,       1.50,  0.278549E+02,  0.411217E+02,  0.101505E+02
 2011,  203,   18,     -999,MI-7197             ,  659987.31, 2083104.62,       1.50,  0.294176E+02,  0.396714E+02,  0.103039E+02
 2011,  203,   18,     -999,MI-7198             ,  660064.69, 2082944.62,       1.50,  0.336675E+02,  0.361639E+02,  0.107306E+02
 2011,  203,   18,     -999,MI-7199             ,  660024.31, 2082964.38,       1.50,  0.382833E+02,  0.321260E+02,  0.111662E+02
 2011,  203,   18,     -999,MI-7200             ,  660134.38, 2082910.62,       1.50,  0.293215E+02,  0.397562E+02,  0.101943E+02
 2011,  203,   18,     -999,MI-7201             ,  659954.62, 2082998.38,       1.50,  0.314700E+02,  0.377995E+02,  0.104063E+02
 2011,  203,   18,     -999,MI-7202             ,  660005.12, 2082848.50,       1.50,  0.379481E+02,  0.321444E+02,  0.109610E+02
 2011,  203,   18,     -999,MI-7203             ,  659969.88, 2082876.50,       1.50,  0.410448E+02,  0.296655E+02,  0.114021E+02
 2011,  203,   18,     -999,MI-7204             ,  660065.69, 2082800.25,       1.50,  0.357593E+02,  0.338465E+02,  0.105916E+02
 2011,  203,   18,     -999,MI-7205             ,  659909.31, 2082924.75,       1.50,  0.328966E+02,  0.364759E+02,  0.104784E+02
 2011,  203,   18,     -999,MI-7206             ,  660043.62, 2082765.50,       1.50,  0.408936E+02,  0.292269E+02,  0.109515E+02
 2011,  203,   18,     -999,MI-7207             ,  659962.00, 2082760.38,       1.50,  0.490245E+02,  0.231373E+02,  0.122559E+02
 2011,  203,   18,     -999,MI-7208             ,  659917.00, 2082761.62,       1.50,  0.450360E+02,  0.268399E+02,  0.119787E+02
 2011,  203,   18,     -999,MI-7209             ,  659839.56, 2082764.00,       1.50,  0.463133E+02,  0.263784E+02,  0.123608E+02
 2011,  203,   18,     -999,MI-7210             ,  659969.62, 2082703.75,       1.50,  0.573274E+02,  0.200999E+02,  0.149855E+02
 2011,  203,   18,     -999,MI-7211             ,  660045.75, 2082718.25,       1.50,  0.430572E+02,  0.286169E+02,  0.117403E+02
 2011,  203,   18,     -999,MI-7212             ,  659849.25, 2082680.75,       1.50,  0.176524E+02,  0.505843E+02,  0.963168E+01
 2011,  203,   18,     -999,MI-7213             ,  659979.00, 2082638.12,       1.50,  0.243618E+02,  0.448356E+02,  0.103030E+02
 2011,  203,   18,     -999,MI-7214             ,  659934.00, 2082636.88,       1.50,  0.227349E+02,  0.462283E+02,  0.101418E+02
 2011,  203,   18,     -999,MI-7215             ,  660056.44, 2082640.38,       1.50,  0.160182E+02,  0.520843E+02,  0.946083E+01
 2011,  203,   18,     -999,MI-7216             ,  659856.56, 2082634.62,       1.50,  0.177214E+02,  0.505191E+02,  0.963253E+01
 2011,  203,   18,     -999,MI-7217             ,  659963.50, 2082535.00,       1.50,  0.215455E+02,  0.472948E+02,  0.100417E+02
 2011,  203,   18,     -999,MI-7218             ,  659920.75, 2082549.00,       1.50,  0.241516E+02,  0.449513E+02,  0.102514E+02
 2011,  203,   18,     -999,MI-7219             ,  660037.19, 2082511.00,       1.50,  0.152563E+02,  0.527866E+02,  0.941025E+01
 2011,  203,   18,     -999,MI-7220             ,  659847.06, 2082573.00,       1.50,  0.177474E+02,  0.504933E+02,  0.963029E+01
 2011,  203,   18,     -999,MI-7221             ,  659917.25, 2082393.00,       1.50,  0.188942E+02,  0.497768E+02,  0.988841E+01
 2011,  203,   18,     -999,MI-7222             ,  659874.50, 2082407.00,       1.50,  0.228076E+02,  0.462354E+02,  0.101845E+02
 2011,  203,   18,     -999,MI-7223             ,  659990.94, 2082369.00,       1.50,  0.150045E+02,  0.530210E+02,  0.942182E+01
 2011,  203,   18,     -999,MI-7224             ,  659800.81, 2082431.00,       1.50,  0.180159E+02,  0.502404E+02,  0.963844E+01
 2011,  203,   18,     -999,MI-7225             ,  659855.31, 2082282.00,       1.50,  0.161178E+02,  0.521802E+02,  0.961526E+01
 2011,  203,   18,     -999,MI-7226             ,  659821.69, 2082312.00,       1.50,  0.216738E+02,  0.473560E+02,  0.101532E+02
 2011,  203,   18,     -999,MI-7227             ,  659913.12, 2082230.50,       1.50,  0.149391E+02,  0.530820E+02,  0.942390E+01
 2011,  203,   18,     -999,MI-7228             ,  659763.88, 2082363.50,       1.50,  0.184198E+02,  0.498647E+02,  0.965931E+01
 2011,  203,   18,     -999,MI-7229             ,  659593.50, 2082069.12,       1.50,  0.158810E+02,  0.523372E+02,  0.954935E+01
 2011,  203,   18,     -999,MI-7230             ,  659565.75, 2082104.62,       1.50,  0.219793E+02,  0.471406E+02,  0.101951E+02
 2011,  203,   18,     -999,MI-7231             ,  659641.38, 2082008.25,       1.50,  0.150146E+02,  0.530124E+02,  0.941132E+01
 2011,  203,   18,     -999,MI-7232             ,  658684.25, 2080870.38,       1.50,  0.206458E+02,  0.485973E+02,  0.101768E+02
 2011,  203,   18,     -999,MI-7233             ,  658675.75, 2080848.62,       1.50,  0.165757E+02,  0.517588E+02,  0.957247E+01
 2011,  203,   18,     -999,MI-7234             ,  658661.00, 2080811.12,       1.50,  0.159492E+02,  0.521319E+02,  0.941490E+01
 2011,  203,   18,     -999,MI-7235             ,  658704.00, 2080842.25,       1.50,  0.165166E+02,  0.518048E+02,  0.956279E+01
 2011,  203,   18,     -999,MI-7236             ,  658704.00, 2080906.00,       1.50,  0.210400E+02,  0.478724E+02,  0.999760E+01
 2011,  203,   18,     -999,MI-7237             ,  658704.00, 2080802.00,       1.50,  0.159114E+02,  0.521665E+02,  0.941072E+01
 2011,  203,   18,     -999,MI-7238             ,  658757.69, 2080889.38,       1.50,  0.190245E+02,  0.497750E+02,  0.988675E+01
 2011,  203,   18,     -999,MI-7239             ,  658768.31, 2080868.62,       1.50,  0.165203E+02,  0.518127E+02,  0.956758E+01
 2011,  203,   18,     -999,MI-7240             ,  658739.38, 2080925.38,       1.50,  0.186133E+02,  0.498115E+02,  0.966605E+01
 2011,  203,   18,     -999,MI-7241             ,  658786.62, 2080832.62,       1.50,  0.158601E+02,  0.522133E+02,  0.940411E+01
 2011,  203,   18,     -999,MI-7242             ,  658847.00, 2080958.00,       1.50,  0.198864E+02,  0.490044E+02,  0.995562E+01
 2011,  203,   18,     -999,MI-7243             ,  658864.00, 2080942.00,       1.50,  0.166056E+02,  0.517668E+02,  0.959057E+01
 2011,  203,   18,     -999,MI-7244             ,  658817.69, 2080985.75,       1.50,  0.180022E+02,  0.502649E+02,  0.956061E+01
 2011,  203,   18,     -999,MI-7245             ,  658893.31, 2080914.25,       1.50,  0.156457E+02,  0.524112E+02,  0.938909E+01
 2011,  203,   18,     -999,MI-7246             ,  658927.69, 2081021.62,       1.50,  0.189238E+02,  0.498868E+02,  0.989013E+01
 2011,  203,   18,     -999,MI-7247             ,  658937.31, 2081000.38,       1.50,  0.161479E+02,  0.521576E+02,  0.954535E+01
 2011,  203,   18,     -999,MI-7248             ,  658911.25, 2081058.50,       1.50,  0.181906E+02,  0.501285E+02,  0.959610E+01
 2011,  203,   18,     -999,MI-7249             ,  658953.75, 2080963.50,       1.50,  0.154208E+02,  0.526190E+02,  0.937664E+01
 2011,  203,   18,     -999,MI-7250             ,  658967.69, 2081043.25,       1.50,  0.189400E+02,  0.499125E+02,  0.991985E+01
 2011,  203,   18,     -999,MI-7251             ,  658983.31, 2081025.75,       1.50,  0.159782E+02,  0.523383E+02,  0.955219E+01
 2011,  203,   18,     -999,MI-7252             ,  658940.81, 2081073.25,       1.50,  0.177328E+02,  0.505449E+02,  0.956726E+01
 2011,  203,   18,     -999,MI-7253             ,  659010.19, 2080995.75,       1.50,  0.150857E+02,  0.529235E+02,  0.935983E+01
 2011,  203,   18,     -999,MI-7254             ,  659123.88, 2081113.38,       1.50,  0.179877E+02,  0.507236E+02,  0.982540E+01
 2011,  203,   18,     -999,MI-7255             ,  659132.88, 2081091.88,       1.50,  0.156237E+02,  0.526356E+02,  0.951751E+01
 2011,  203,   18,     -999,MI-7256             ,  659108.38, 2081150.62,       1.50,  0.170562E+02,  0.511670E+02,  0.952932E+01
 2011,  203,   18,     -999,MI-7257             ,  659148.38, 2081054.62,       1.50,  0.150542E+02,  0.529596E+02,  0.936330E+01
 2011,  203,   18,     -999,MI-7258             ,  659178.88, 2081154.25,       1.50,  0.183960E+02,  0.503802E+02,  0.987077E+01
 2011,  203,   18,     -999,MI-7259             ,  659193.12, 2081135.75,       1.50,  0.156442E+02,  0.526344E+02,  0.952825E+01
 2011,  203,   18,     -999,MI-7260             ,  659154.31, 2081186.25,       1.50,  0.171363E+02,  0.510842E+02,  0.952903E+01
 2011,  203,   18,     -999,MI-7261             ,  659217.69, 2081103.75,       1.50,  0.150994E+02,  0.529139E+02,  0.936322E+01
 2011,  203,   18,     -999,MI-7262             ,  659245.31, 2081199.25,       1.50,  0.182725E+02,  0.504983E+02,  0.986699E+01
 2011,  203,   18,     -999,MI-7263             ,  659251.69, 2081176.75,       1.50,  0.155338E+02,  0.527289E+02,  0.951863E+01
 2011,  203,   18,     -999,MI-7264             ,  659234.19, 2081238.00,       1.50,  0.170182E+02,  0.512040E+02,  0.952981E+01
 2011,  203,   18,     -999,MI-7265             ,  659262.81, 2081138.00,       1.50,  0.150058E+02,  0.530017E+02,  0.936004E+01
 2011,  203,   18,     -999,MI-7266             ,  659310.56, 2081215.25,       1.50,  0.180378E+02,  0.506953E+02,  0.984243E+01
 2011,  203,   18,     -999,MI-7267             ,  659317.44, 2081192.75,       1.50,  0.153619E+02,  0.528770E+02,  0.950360E+01
 2011,  203,   18,     -999,MI-7268             ,  659298.88, 2081253.75,       1.50,  0.167312E+02,  0.514713E+02,  0.951411E+01
 2011,  203,   18,     -999,MI-7269             ,  659329.12, 2081154.25,       1.50,  0.148302E+02,  0.531648E+02,  0.935167E+01
 2011,  203,   18,     -999,MI-7270             ,  659361.44, 2081232.50,       1.50,  0.178722E+02,  0.508310E+02,  0.982083E+01
 2011,  203,   18,     -999,MI-7271             ,  659369.56, 2081210.50,       1.50,  0.154327E+02,  0.528110E+02,  0.950687E+01
 2011,  203,   18,     -999,MI-7272             ,  659347.50, 2081270.25,       1.50,  0.167450E+02,  0.514556E+02,  0.951226E+01
 2011,  203,   18,     -999,MI-7273             ,  659383.50, 2081172.75,       1.50,  0.148618E+02,  0.531351E+02,  0.935257E+01
 2011,  203,   18,     -999,MI-7274             ,  659395.19, 2081255.38,       1.50,  0.190315E+02,  0.498194E+02,  0.992346E+01
 2011,  203,   18,     -999,MI-7275             ,  659414.81, 2081242.62,       1.50,  0.163922E+02,  0.519640E+02,  0.957963E+01
 2011,  203,   18,     -999,MI-7276             ,  659361.31, 2081277.25,       1.50,  0.168105E+02,  0.513920E+02,  0.951338E+01
 2011,  203,   18,     -999,MI-7277             ,  659448.69, 2081220.75,       1.50,  0.166316E+02,  0.514968E+02,  0.943086E+01
 2011,  203,   18,     -999,MI-7278             ,  659411.19, 2081285.00,       1.50,  0.200812E+02,  0.488732E+02,  0.999721E+01
 2011,  203,   18,     -999,MI-7279             ,  659432.81, 2081276.00,       1.50,  0.183804E+02,  0.502232E+02,  0.971621E+01
 2011,  203,   18,     -999,MI-7280             ,  659373.94, 2081300.38,       1.50,  0.169431E+02,  0.512439E+02,  0.950471E+01
 2011,  203,   18,     -999,MI-7281             ,  659470.06, 2081260.62,       1.50,  0.205578E+02,  0.480636E+02,  0.967799E+01
 2011,  203,   18,     -999,MI-7282             ,  659464.69, 2081242.62,       1.50,  0.246863E+02,  0.453518E+02,  0.102781E+02
 2011,  203,   18,     -999,MI-7283             ,  659473.88, 2081248.50,       1.50,  0.211901E+02,  0.475519E+02,  0.973262E+01
 2011,  203,   18,     -999,MI-7284             ,  659450.12, 2081233.50,       1.50,  0.167903E+02,  0.513531E+02,  0.943961E+01
 2011,  203,   18,     -999,MI-7285             ,  659497.12, 2081132.38,       1.50,  0.215769E+02,  0.476865E+02,  0.992961E+01
 2011,  203,   18,     -999,MI-7286             ,  659508.00, 2081132.00,       1.50,  0.165489E+02,  0.516129E+02,  0.943549E+01
 2011,  203,   18,     -999,MI-7287             ,  659480.00, 2081133.00,       1.50,  0.197655E+02,  0.487861E+02,  0.963172E+01
 2011,  203,   18,     -999,MI-7288             ,  659498.12, 2081048.88,       1.50,  0.228095E+02,  0.466902E+02,  0.100341E+02
 2011,  203,   18,     -999,MI-7289             ,  659508.94, 2081049.88,       1.50,  0.173859E+02,  0.508771E+02,  0.948257E+01
 2011,  203,   18,     -999,MI-7290             ,  659481.06, 2081047.12,       1.50,  0.182968E+02,  0.500901E+02,  0.954348E+01
 2011,  203,   18,     -999,MI-7291             ,  659510.50, 2080988.38,       1.50,  0.229746E+02,  0.467096E+02,  0.100955E+02
 2011,  203,   18,     -999,MI-7292             ,  659520.88, 2080991.50,       1.50,  0.169431E+02,  0.513203E+02,  0.946481E+01
 2011,  203,   18,     -999,MI-7293             ,  659494.12, 2080983.50,       1.50,  0.173633E+02,  0.508938E+02,  0.946887E+01
 2011,  203,   18,     -999,MI-7294             ,  659518.62, 2080925.88,       1.50,  0.202064E+02,  0.488746E+02,  0.982222E+01
 2011,  203,   18,     -999,MI-7295             ,  659529.50, 2080925.25,       1.50,  0.155270E+02,  0.525623E+02,  0.937475E+01
 2011,  203,   18,     -999,MI-7296             ,  659501.50, 2080926.75,       1.50,  0.182142E+02,  0.502248E+02,  0.954836E+01
 2011,  203,   18,     -999,MI-7297             ,  659528.44, 2080867.62,       1.50,  0.209225E+02,  0.486417E+02,  0.100139E+02
 2011,  203,   18,     -999,MI-7298             ,  659538.56, 2080871.62,       1.50,  0.152114E+02,  0.529334E+02,  0.938866E+01
 2011,  203,   18,     -999,MI-7299             ,  659512.44, 2080861.38,       1.50,  0.155041E+02,  0.526512E+02,  0.939703E+01
 2011,  203,   18,     -999,MI-7300             ,  659536.75, 2080830.00,       1.50,  0.138471E+02,  0.543042E+02,  0.936973E+01
 2011,  203,   18,     -999,MI-7301             ,  659546.31, 2080824.75,       1.50,  0.131383E+02,  0.547283E+02,  0.925041E+01
 2011,  203,   18,     -999,MI-7302             ,  659521.69, 2080838.25,       1.50,  0.160532E+02,  0.523556E+02,  0.950086E+01
 2011,  203,   18,     -999,MI-7303             ,  659525.12, 2080818.75,       1.50,  0.133964E+02,  0.545754E+02,  0.929445E+01
 2011,  203,   18,     -999,MI-7304             ,  659530.69, 2080809.50,       1.50,  0.131294E+02,  0.547365E+02,  0.924973E+01
 2011,  203,   18,     -999,MI-7305             ,  659516.31, 2080833.50,       1.50,  0.159943E+02,  0.524332E+02,  0.950707E+01
 2011,  203,   18,     -999,MI-7306             ,  659442.19, 2080821.38,       1.50,  0.133871E+02,  0.545710E+02,  0.929068E+01
 2011,  203,   18,     -999,MI-7307             ,  659441.06, 2080810.62,       1.50,  0.131574E+02,  0.547105E+02,  0.925252E+01
 2011,  203,   18,     -999,MI-7308             ,  659443.94, 2080838.38,       1.50,  0.162137E+02,  0.522460E+02,  0.952406E+01
 2011,  203,   18,     -999,MI-7309             ,  659357.44, 2080825.00,       1.50,  0.151568E+02,  0.529384E+02,  0.937113E+01
 2011,  203,   18,     -999,MI-7310             ,  659360.75, 2080814.62,       1.50,  0.147554E+02,  0.532446E+02,  0.932832E+01
 2011,  203,   18,     -999,MI-7311             ,  659352.25, 2080841.38,       1.50,  0.179175E+02,  0.506687E+02,  0.959979E+01
 2011,  203,   18,     -999,MI-7312             ,  659340.81, 2080810.62,       1.50,  0.189323E+02,  0.497374E+02,  0.964560E+01
 2011,  203,   18,     -999,MI-7313             ,  659350.50, 2080805.75,       1.50,  0.163422E+02,  0.518374E+02,  0.942001E+01
 2011,  203,   18,     -999,MI-7314             ,  659325.50, 2080818.25,       1.50,  0.201348E+02,  0.486287E+02,  0.969967E+01
 2011,  203,   18,     -999,MI-7315             ,  659345.31, 2080780.38,       1.50,  0.225937E+02,  0.471233E+02,  0.100972E+02
 2011,  203,   18,     -999,MI-7316             ,  659355.00, 2080785.25,       1.50,  0.168377E+02,  0.514496E+02,  0.946732E+01
 2011,  203,   18,     -999,MI-7317             ,  659330.00, 2080772.75,       1.50,  0.154277E+02,  0.526510E+02,  0.936702E+01
 2011,  203,   18,     -999,MI-7318             ,  659363.25, 2080745.50,       1.50,  0.203710E+02,  0.491548E+02,  0.998947E+01
 2011,  203,   18,     -999,MI-7319             ,  659372.81, 2080750.62,       1.50,  0.145370E+02,  0.535212E+02,  0.934418E+01
 2011,  203,   18,     -999,MI-7320             ,  659348.19, 2080737.38,       1.50,  0.156540E+02,  0.525367E+02,  0.941104E+01
 2011,  203,   18,     -999,MI-7321             ,  659370.62, 2080718.88,       1.50,  0.150711E+02,  0.534078E+02,  0.951127E+01
 2011,  203,   18,     -999,MI-7322             ,  659381.50, 2080718.38,       1.50,  0.131304E+02,  0.547358E+02,  0.924911E+01
 2011,  203,   18,     -999,MI-7323             ,  659353.50, 2080719.62,       1.50,  0.159033E+02,  0.524310E+02,  0.946879E+01
 2011,  203,   18,     -999,MI-7324             ,  659363.81, 2080699.88,       1.50,  0.135030E+02,  0.545255E+02,  0.931604E+01
 2011,  203,   18,     -999,MI-7325             ,  659371.81, 2080692.50,       1.50,  0.131137E+02,  0.547507E+02,  0.924737E+01
 2011,  203,   18,     -999,MI-7326             ,  659351.19, 2080711.50,       1.50,  0.158838E+02,  0.525143E+02,  0.949258E+01
 2011,  203,   18,     -999,MI-7327             ,  659346.88, 2080690.00,       1.50,  0.133695E+02,  0.545982E+02,  0.929081E+01
 2011,  203,   18,     -999,MI-7328             ,  659350.00, 2080679.62,       1.50,  0.131230E+02,  0.547420E+02,  0.924765E+01
 2011,  203,   18,     -999,MI-7329             ,  659342.00, 2080706.38,       1.50,  0.158312E+02,  0.525759E+02,  0.949519E+01
 2011,  203,   18,     -999,MI-7330             ,  659314.19, 2080688.88,       1.50,  0.134254E+02,  0.545368E+02,  0.929013E+01
 2011,  203,   18,     -999,MI-7331             ,  659313.19, 2080678.00,       1.50,  0.132016E+02,  0.546689E+02,  0.925152E+01
 2011,  203,   18,     -999,MI-7332             ,  659315.81, 2080706.00,       1.50,  0.161482E+02,  0.522903E+02,  0.951234E+01
 2011,  203,   18,     -999,MI-7333             ,  659286.56, 2080686.75,       1.50,  0.139277E+02,  0.540786E+02,  0.931499E+01
 2011,  203,   18,     -999,MI-7334             ,  659291.88, 2080677.25,       1.50,  0.134660E+02,  0.544245E+02,  0.926352E+01
 2011,  203,   18,     -999,MI-7335             ,  659278.12, 2080701.75,       1.50,  0.171625E+02,  0.513641E+02,  0.956179E+01
 2011,  203,   18,     -999,MI-7336             ,  659273.12, 2080673.25,       1.50,  0.154737E+02,  0.527677E+02,  0.942709E+01
 2011,  203,   18,     -999,MI-7337             ,  659282.25, 2080667.38,       1.50,  0.138288E+02,  0.540958E+02,  0.928159E+01
 2011,  203,   18,     -999,MI-7338             ,  659258.75, 2080682.62,       1.50,  0.190665E+02,  0.496080E+02,  0.964594E+01
 2011,  203,   18,     -999,MI-7339             ,  659269.12, 2080613.62,       1.50,  0.174885E+02,  0.512683E+02,  0.965087E+01
 2011,  203,   18,     -999,MI-7340             ,  659280.00, 2080614.00,       1.50,  0.137266E+02,  0.542022E+02,  0.927961E+01
 2011,  203,   18,     -999,MI-7341             ,  659252.00, 2080613.00,       1.50,  0.172725E+02,  0.511040E+02,  0.950318E+01
 2011,  203,   18,     -999,MI-7342             ,  659269.62, 2080553.00,       1.50,  0.142252E+02,  0.540329E+02,  0.941034E+01
